2014-7,SFO,4782,AA,American Airlines Inc.,"","","",""
2014-7,SFO,4782,AS,Alaska Airlines Inc.,"","","",""
2014-7,SFO,4782,B6,JetBlue Airways,"","","",""
2014-7,SFO,4782,DL,Delta Air Lines Inc.,"","","",""
2014-7,SFO,4782,F9,Frontier Airlines Inc.,"","","",""
2014-7,SFO,4782,N/A,AirTran Airways Corporation,"","","",""
2014-7,SFO,4782,HA,Hawaiian Airlines Inc.,"","","",""
2014-7,SFO,4782,N/A,SkyWest Airlines Inc.,"","","",""
2014-7,SFO,4782,UA,United Air Lines Inc.,"","","",""
2014-7,SFO,4782,US,US Airways Inc.,"","","",""
2014-7,SFO,4782,VX,Virgin America,"","","",""
2014-7,SFO,4782,WN,Southwest Airlines Co.,"","","",""
2008-3,LAX,4796,AA,American Airlines Inc.,"","","",""
2008-3,LAX,4796,AS,Alaska Airlines Inc.,"","","",""
2008-3,LAX,4796,N/A,Continental Air Lines Inc.,"","","",""
2008-3,LAX,4796,DL,Delta Air Lines Inc.,"","","",""
2008-3,LAX,4796,F9,Frontier Airlines Inc.,"","","",""
2008-3,LAX,4796,N/A,AirTran Airways Corporation,"","","",""
2008-3,LAX,4796,HA,Hawaiian Airlines Inc.,"","","",""
2008-3,LAX,4796,MQ,American Eagle Airlines Inc.,"","","",""
2008-3,LAX,4796,N/A,Northwest Airlines Inc.,"","","",""
2008-3,LAX,4796,N/A,SkyWest Airlines Inc.,"","","",""
2008-3,LAX,4796,UA,United Air Lines Inc.,"","","",""
2008-3,LAX,4796,US,US Airways Inc.,"","","",""
2008-3,LAX,4796,WN,Southwest Airlines Co.,"","","",""
2008-3,LAX,4796,N/A,ExpressJet Airlines Inc.,"","","",""
2008-3,LAX,4796,N/A,Mesa Airlines Inc.,"","","",""
2013-4,DEN,4802,N/A,Pinnacle Airlines Inc.,"","","",""
2013-4,DEN,4802,AA,American Airlines Inc.,"","","",""
2013-4,DEN,4802,AS,Alaska Airlines Inc.,"","","",""
2013-4,DEN,4802,B6,JetBlue Airways,"","","",""
2013-4,DEN,4802,DL,Delta Air Lines Inc.,"","","",""
2013-4,DEN,4802,N/A,ExpressJet Airlines Inc.,"","","",""
2013-4,DEN,4802,F9,Frontier Airlines Inc.,"","","",""
2013-4,DEN,4802,N/A,AirTran Airways Corporation,"","","",""
2013-4,DEN,4802,MQ,American Eagle Airlines Inc.,"","","",""
2013-4,DEN,4802,N/A,SkyWest Airlines Inc.,"","","",""
2013-4,DEN,4802,UA,United Air Lines Inc.,"","","",""
2013-4,DEN,4802,US,US Airways Inc.,"","","",""
2013-4,DEN,4802,WN,Southwest Airlines Co.,"","","",""
2007-10,EWR,4806,AA,American Airlines Inc.,"","","",""
2007-10,EWR,4806,AS,Alaska Airlines Inc.,"","","",""
2007-10,EWR,4806,B6,JetBlue Airways,"","","",""
2007-10,EWR,4806,N/A,Continental Air Lines Inc.,"","","",""
2007-10,EWR,4806,DL,Delta Air Lines Inc.,"","","",""
2007-10,EWR,4806,EV,Atlantic Southeast Airlines,"","","",""
2007-10,EWR,4806,N/A,AirTran Airways Corporation,"","","",""
2007-10,EWR,4806,MQ,American Eagle Airlines Inc.,"","","",""
2007-10,EWR,4806,N/A,Northwest Airlines Inc.,"","","",""
2007-10,EWR,4806,N/A,Comair Inc.,"","","",""
2007-10,EWR,4806,N/A,SkyWest Airlines Inc.,"","","",""
2007-10,EWR,4806,UA,United Air Lines Inc.,"","","",""
2007-10,EWR,4806,US,US Airways Inc.,"","","",""
2007-10,EWR,4806,N/A,ExpressJet Airlines Inc.,"","","",""
2007-10,EWR,4806,N/A,Mesa Airlines Inc.,"","","",""
2004-12,EWR,4824,AA,American Airlines Inc.,"","","",""
2004-12,EWR,4824,AS,Alaska Airlines Inc.,"","","",""
2004-12,EWR,4824,N/A,Continental Air Lines Inc.,"","","",""
2004-12,EWR,4824,N/A,Independence Air,"","","",""
2004-12,EWR,4824,DL,Delta Air Lines Inc.,"","","",""
2004-12,EWR,4824,N/A,AirTran Airways Corporation,"","","",""
2004-12,EWR,4824,N/A,America West Airlines Inc.,"","","",""
2004-12,EWR,4824,MQ,American Eagle Airlines Inc.,"","","",""
2004-12,EWR,4824,N/A,Northwest Airlines Inc.,"","","",""
2004-12,EWR,4824,N/A,Comair Inc.,"","","",""
2004-12,EWR,4824,N/A,ExpressJet Airlines Inc.,"","","",""
2004-12,EWR,4824,N/A,ATA Airlines d/b/a ATA,"","","",""
2004-12,EWR,4824,UA,United Air Lines Inc.,"","","",""
2004-12,EWR,4824,US,US Airways Inc.,"","","",""
2008-3,LGA,4824,N/A,Pinnacle Airlines Inc.,"","","",""
2008-3,LGA,4824,AA,American Airlines Inc.,"","","",""
2008-3,LGA,4824,B6,JetBlue Airways,"","","",""
2008-3,LGA,4824,N/A,Continental Air Lines Inc.,"","","",""
2008-3,LGA,4824,DL,Delta Air Lines Inc.,"","","",""
2008-3,LGA,4824,EV,Atlantic Southeast Airlines,"","","",""
2008-3,LGA,4824,F9,Frontier Airlines Inc.,"","","",""
2008-3,LGA,4824,N/A,AirTran Airways Corporation,"","","",""
2008-3,LGA,4824,MQ,American Eagle Airlines Inc.,"","","",""
2008-3,LGA,4824,N/A,Northwest Airlines Inc.,"","","",""
2008-3,LGA,4824,N/A,Comair Inc.,"","","",""
2008-3,LGA,4824,UA,United Air Lines Inc.,"","","",""
2008-3,LGA,4824,US,US Airways Inc.,"","","",""
2008-3,LGA,4824,N/A,ExpressJet Airlines Inc.,"","","",""
2008-3,LGA,4824,N/A,Mesa Airlines Inc.,"","","",""
2005-6,DFW,4827,AA,American Airlines Inc.,"","","",""
2005-6,DFW,4827,N/A,Continental Air Lines Inc.,"","","",""
2005-6,DFW,4827,DL,Delta Air Lines Inc.,"","","",""
2005-6,DFW,4827,F9,Frontier Airlines Inc.,"","","",""
2005-6,DFW,4827,N/A,AirTran Airways Corporation,"","","",""
2005-6,DFW,4827,N/A,America West Airlines Inc.,"","","",""
2005-6,DFW,4827,MQ,American Eagle Airlines Inc.,"","","",""
2005-6,DFW,4827,N/A,Northwest Airlines Inc.,"","","",""
2005-6,DFW,4827,N/A,ExpressJet Airlines Inc.,"","","",""
2005-6,DFW,4827,N/A,ATA Airlines d/b/a ATA,"","","",""
2005-6,DFW,4827,UA,United Air Lines Inc.,"","","",""
2005-6,DFW,4827,US,US Airways Inc.,"","","",""
2007-3,JFK,4828,AA,American Airlines Inc.,"","","",""
2007-3,JFK,4828,B6,JetBlue Airways,"","","",""
2007-3,JFK,4828,N/A,Continental Air Lines Inc.,"","","",""
2007-3,JFK,4828,DL,Delta Air Lines Inc.,"","","",""
2007-3,JFK,4828,EV,Atlantic Southeast Airlines,"","","",""
2007-3,JFK,4828,MQ,American Eagle Airlines Inc.,"","","",""
2007-3,JFK,4828,N/A,Northwest Airlines Inc.,"","","",""
