2004-6,SAN,1647,AA,American Airlines Inc.,"","","",""
2004-6,SAN,1647,AS,Alaska Airlines Inc.,"","","",""
2004-6,SAN,1647,B6,JetBlue Airways,"","","",""
2004-6,SAN,1647,N/A,Continental Air Lines Inc.,"","","",""
2004-6,SAN,1647,DL,Delta Air Lines Inc.,"","","",""
2004-6,SAN,1647,HA,Hawaiian Airlines Inc.,"","","",""
2004-6,SAN,1647,N/A,America West Airlines Inc.,"","","",""
2004-6,SAN,1647,MQ,American Eagle Airlines Inc.,"","","",""
2004-6,SAN,1647,N/A,Northwest Airlines Inc.,"","","",""
2004-6,SAN,1647,N/A,SkyWest Airlines Inc.,"","","",""
2004-6,SAN,1647,UA,United Air Lines Inc.,"","","",""
2004-6,SAN,1647,US,US Airways Inc.,"","","",""
2004-6,SAN,1647,WN,Southwest Airlines Co.,"","","",""
2005-2,CLT,1648,AA,American Airlines Inc.,"","","",""
2005-2,CLT,1648,N/A,Independence Air,"","","",""
2005-2,CLT,1648,DL,Delta Air Lines Inc.,"","","",""
2005-2,CLT,1648,EV,Atlantic Southeast Airlines,"","","",""
2005-2,CLT,1648,MQ,American Eagle Airlines Inc.,"","","",""
2005-2,CLT,1648,N/A,Northwest Airlines Inc.,"","","",""
2005-2,CLT,1648,N/A,Comair Inc.,"","","",""
2005-2,CLT,1648,N/A,ExpressJet Airlines Inc.,"","","",""
2005-2,CLT,1648,UA,United Air Lines Inc.,"","","",""
2005-2,CLT,1648,US,US Airways Inc.,"","","",""
2006-2,MDW,1648,AA,American Airlines Inc.,"","","",""
2006-2,MDW,1648,N/A,Continental Air Lines Inc.,"","","",""
2006-2,MDW,1648,EV,Atlantic Southeast Airlines,"","","",""
2006-2,MDW,1648,F9,Frontier Airlines Inc.,"","","",""
2006-2,MDW,1648,N/A,AirTran Airways Corporation,"","","",""
2006-2,MDW,1648,MQ,American Eagle Airlines Inc.,"","","",""
2006-2,MDW,1648,N/A,Northwest Airlines Inc.,"","","",""
2006-2,MDW,1648,N/A,Comair Inc.,"","","",""
2006-2,MDW,1648,N/A,ExpressJet Airlines Inc.,"","","",""
2006-2,MDW,1648,N/A,ATA Airlines d/b/a ATA,"","","",""
2006-2,MDW,1648,UA,United Air Lines Inc.,"","","",""
2006-2,MDW,1648,WN,Southwest Airlines Co.,"","","",""
2006-2,MDW,1648,N/A,Mesa Airlines Inc.,"","","",""
2012-12,CLT,1648,AA,American Airlines Inc.,"","","",""
2012-12,CLT,1648,B6,JetBlue Airways,"","","",""
2012-12,CLT,1648,DL,Delta Air Lines Inc.,"","","",""
2012-12,CLT,1648,N/A,ExpressJet Airlines Inc.,"","","",""
2012-12,CLT,1648,N/A,AirTran Airways Corporation,"","","",""
2012-12,CLT,1648,MQ,American Eagle Airlines Inc.,"","","",""
2012-12,CLT,1648,N/A,SkyWest Airlines Inc.,"","","",""
2012-12,CLT,1648,UA,United Air Lines Inc.,"","","",""
2012-12,CLT,1648,US,US Airways Inc.,"","","",""
2012-12,CLT,1648,N/A,Mesa Airlines Inc.,"","","",""
2003-6,CLT,1649,AA,American Airlines Inc.,"","","",""
2003-6,CLT,1649,N/A,Continental Air Lines Inc.,"","","",""
2003-6,CLT,1649,N/A,Atlantic Coast Airlines,"","","",""
2003-6,CLT,1649,DL,Delta Air Lines Inc.,"","","",""
2003-6,CLT,1649,EV,Atlantic Southeast Airlines,"","","",""
2003-6,CLT,1649,MQ,American Eagle Airlines Inc.,"","","",""
2003-6,CLT,1649,N/A,Northwest Airlines Inc.,"","","",""
2003-6,CLT,1649,N/A,ExpressJet Airlines Inc.,"","","",""
2003-6,CLT,1649,N/A,ATA Airlines d/b/a ATA,"","","",""
2003-6,CLT,1649,UA,United Air Lines Inc.,"","","",""
2003-6,CLT,1649,US,US Airways Inc.,"","","",""
2004-1,CLT,1649,AA,American Airlines Inc.,"","","",""
2004-1,CLT,1649,N/A,Continental Air Lines Inc.,"","","",""
2004-1,CLT,1649,N/A,Atlantic Coast Airlines,"","","",""
2004-1,CLT,1649,DL,Delta Air Lines Inc.,"","","",""
2004-1,CLT,1649,EV,Atlantic Southeast Airlines,"","","",""
2004-1,CLT,1649,MQ,American Eagle Airlines Inc.,"","","",""
2004-1,CLT,1649,N/A,Northwest Airlines Inc.,"","","",""
2004-1,CLT,1649,N/A,Comair Inc.,"","","",""
2004-1,CLT,1649,N/A,ExpressJet Airlines Inc.,"","","",""
2004-1,CLT,1649,N/A,ATA Airlines d/b/a ATA,"","","",""
2004-1,CLT,1649,UA,United Air Lines Inc.,"","","",""
2004-1,CLT,1649,US,US Airways Inc.,"","","",""
2006-3,MCO,1651,AA,American Airlines Inc.,"","","",""
2006-3,MCO,1651,AS,Alaska Airlines Inc.,"","","",""
2006-3,MCO,1651,B6,JetBlue Airways,"","","",""
2006-3,MCO,1651,N/A,Continental Air Lines Inc.,"","","",""
2006-3,MCO,1651,DL,Delta Air Lines Inc.,"","","",""
2006-3,MCO,1651,EV,Atlantic Southeast Airlines,"","","",""
2006-3,MCO,1651,F9,Frontier Airlines Inc.,"","","",""
2006-3,MCO,1651,N/A,AirTran Airways Corporation,"","","",""
2006-3,MCO,1651,MQ,American Eagle Airlines Inc.,"","","",""
