2012-8,CLT,1936,AA,American Airlines Inc.,"","","",""
2012-8,CLT,1936,B6,JetBlue Airways,"","","",""
2012-8,CLT,1936,DL,Delta Air Lines Inc.,"","","",""
2012-8,CLT,1936,N/A,ExpressJet Airlines Inc.,"","","",""
2012-8,CLT,1936,N/A,AirTran Airways Corporation,"","","",""
2012-8,CLT,1936,MQ,American Eagle Airlines Inc.,"","","",""
2012-8,CLT,1936,N/A,SkyWest Airlines Inc.,"","","",""
2012-8,CLT,1936,UA,United Air Lines Inc.,"","","",""
2012-8,CLT,1936,US,US Airways Inc.,"","","",""
2012-8,CLT,1936,N/A,Mesa Airlines Inc.,"","","",""
2004-8,BWI,1937,AA,American Airlines Inc.,"","","",""
2004-8,BWI,1937,N/A,Continental Air Lines Inc.,"","","",""
2004-8,BWI,1937,DL,Delta Air Lines Inc.,"","","",""
2004-8,BWI,1937,N/A,AirTran Airways Corporation,"","","",""
2004-8,BWI,1937,N/A,America West Airlines Inc.,"","","",""
2004-8,BWI,1937,MQ,American Eagle Airlines Inc.,"","","",""
2004-8,BWI,1937,N/A,Northwest Airlines Inc.,"","","",""
2004-8,BWI,1937,N/A,Comair Inc.,"","","",""
2004-8,BWI,1937,N/A,ExpressJet Airlines Inc.,"","","",""
2004-8,BWI,1937,UA,United Air Lines Inc.,"","","",""
2004-8,BWI,1937,US,US Airways Inc.,"","","",""
2004-8,BWI,1937,WN,Southwest Airlines Co.,"","","",""
2013-3,FLL,1937,AA,American Airlines Inc.,"","","",""
2013-3,FLL,1937,AS,Alaska Airlines Inc.,"","","",""
2013-3,FLL,1937,B6,JetBlue Airways,"","","",""
2013-3,FLL,1937,DL,Delta Air Lines Inc.,"","","",""
2013-3,FLL,1937,N/A,ExpressJet Airlines Inc.,"","","",""
2013-3,FLL,1937,F9,Frontier Airlines Inc.,"","","",""
2013-3,FLL,1937,N/A,AirTran Airways Corporation,"","","",""
2013-3,FLL,1937,UA,United Air Lines Inc.,"","","",""
2013-3,FLL,1937,US,US Airways Inc.,"","","",""
2013-3,FLL,1937,VX,Virgin America,"","","",""
2013-3,FLL,1937,WN,Southwest Airlines Co.,"","","",""
2003-6,LAS,1938,AA,American Airlines Inc.,"","","",""
2003-6,LAS,1938,AS,Alaska Airlines Inc.,"","","",""
2003-6,LAS,1938,B6,JetBlue Airways,"","","",""
2003-6,LAS,1938,N/A,Continental Air Lines Inc.,"","","",""
2003-6,LAS,1938,DL,Delta Air Lines Inc.,"","","",""
2003-6,LAS,1938,N/A,America West Airlines Inc.,"","","",""
2003-6,LAS,1938,N/A,Northwest Airlines Inc.,"","","",""
2003-6,LAS,1938,N/A,SkyWest Airlines Inc.,"","","",""
2003-6,LAS,1938,N/A,ATA Airlines d/b/a ATA,"","","",""
2003-6,LAS,1938,UA,United Air Lines Inc.,"","","",""
2003-6,LAS,1938,US,US Airways Inc.,"","","",""
2003-6,LAS,1938,WN,Southwest Airlines Co.,"","","",""
2003-7,BOS,1939,AA,American Airlines Inc.,"","","",""
2003-7,BOS,1939,AS,Alaska Airlines Inc.,"","","",""
2003-7,BOS,1939,N/A,Continental Air Lines Inc.,"","","",""
2003-7,BOS,1939,N/A,Atlantic Coast Airlines,"","","",""
2003-7,BOS,1939,DL,Delta Air Lines Inc.,"","","",""
2003-7,BOS,1939,EV,Atlantic Southeast Airlines,"","","",""
2003-7,BOS,1939,N/A,AirTran Airways Corporation,"","","",""
2003-7,BOS,1939,N/A,America West Airlines Inc.,"","","",""
2003-7,BOS,1939,MQ,American Eagle Airlines Inc.,"","","",""
2003-7,BOS,1939,N/A,Northwest Airlines Inc.,"","","",""
2003-7,BOS,1939,N/A,ExpressJet Airlines Inc.,"","","",""
2003-7,BOS,1939,N/A,ATA Airlines d/b/a ATA,"","","",""
2003-7,BOS,1939,UA,United Air Lines Inc.,"","","",""
2003-7,BOS,1939,US,US Airways Inc.,"","","",""
2005-9,DTW,1939,AA,American Airlines Inc.,"","","",""
2005-9,DTW,1939,N/A,Continental Air Lines Inc.,"","","",""
2005-9,DTW,1939,N/A,Independence Air,"","","",""
2005-9,DTW,1939,DL,Delta Air Lines Inc.,"","","",""
2005-9,DTW,1939,EV,Atlantic Southeast Airlines,"","","",""
